"query","api","endpoint","method","request","expected_response","scenario_type","test_category","notes"
"I need to place an order for one 'Samsong Galaxy S24 Ultra' with card payment.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Proceed with an order for product prod_ABC123, 1 unit, and add a note about gift wrapping.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Create an order for product prod_XYZ789, 2 units, with shipping to postal code 302020.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Pleace an ordr for two unitts of procuct ABC123 using a crd.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Submitt a new oredr for itmes prod_XYZ789 and prod_PQR456, shiping to Bengalru.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"I want to pruchase a 'Samsong' moblie phone, 1 unit, via upi.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Creaet an order for 'Addidas' shoes, quantty one, paymnt via netbnking.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Yo, hook me up with that prod_XYZ789, one unit, UPI payment, ship it to Bengaluru ASAP.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","slang","slang"
"Gotta snag an 'ip15 pro', 1 pc, card payment, fast delivery.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","slang","slang"
"Lemme get an order for prod_ABC123, 2 quantity, COD, ship it to my address.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","slang","slang"
"Simulate an order for product prod_ABC123, quantity 5, check inventory without actual purchase.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","testing","testing"
"Dry run: create an order for 'Samsong' phone, 1 unit, verify payment flow.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","testing","testing"
"Order prod_ABC123.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","edge_case","edge_case"
"Submit a new order for customer ID cust_987654 with products prod_ABC123 and prod_XYZ789, paying by card.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Process an online purchase for customer cust_555111, including item prod_PQR456, using UPI.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Create an e-commerce order with two units of prod_ABC123 and one unit of prod_XYZ789, shipping to Jaipur.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Initiate a new customer transaction for items in the shopping cart, payment via netbanking.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Place an order for a customer, specifying product IDs and shipping address, with card payment.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Record a new purchase for customer cust_123456, including items and payment method.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Execute an order creation request for the specified customer and product list.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Can you create an order for customer cust_789012 with product prod_DEF456, paying by COD?","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Please register a new order for customer cust_000111, shipping to Bengaluru, with UPI payment.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Generate a customer order, ensuring all required details like items, customer ID, and shipping are provided.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Submitt a neww ordr for custmer ID cust_987654 with prodcts prod_ABC123 and prod_XYZ789, paying by crd.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Procss an onine purchse for cust_555111, inclooding itm prod_PQR456, ussing UPI.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Creaet an e-comerce ordr with two unitz of prod_ABC123 and one unit of prod_XYZ789, shiping to Jaipour.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Initeate a new custmer transacion for itms in the shoping cart, paymnt via netbnking.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Yo, hook me up with an order for cust_987654, those prod_ABC123 and prod_XYZ789, card payment.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","slang","slang"
"Gotta get this order in for cust_555111, that prod_PQR456 item, UPI payment please.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","slang","slang"
"Quick, make an order for the customer, items are there, COD is fine.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","slang","slang"
"Test order creation for customer cust_987654 with product prod_ABC123, simulate without actual purchase.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","testing","testing"
"Run a dry-run order placement for cust_555111, verifying inventory and payment without committing.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","testing","testing"
"New order.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","edge_case","edge_case"
"Submit a new order for customer ID cust_123 with two units of prod_X and one unit of prod_Y, paying by card.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Process an online purchase for customer cust_001, including product P1 (qty 3) and P2 (qty 1), using UPI payment.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Initiate an order for user 'user_A' with items: product 'item_001' quantity 5, to be shipped to '123 Main St', payment via netbanking.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Create a customer order with ID 'CUST_ABC' for products 'PROD_1' (qty 1) and 'PROD_2' (qty 2), cash on delivery.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Place a new retail order for client 'CLNT_XYZ' shipping to '456 Oak Ave', containing item 'SKU_999' (qty 1), pay with card.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Can you create an order for a new customer, customer_id 'NEW_CUST', for product 'WIDGET_A' quantity 2, and 'WIDGET_B' quantity 1, with card payment?","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"I need to register an order for customer 'CUST_456', two units of 'ITEM_BLUE', one unit of 'ITEM_RED', shipping to '789 Pine Ln', UPI payment.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Please generate an order for 'customer_id_789' with product 'GADGET_Z' quantity 1, shipping to '101 Elm St', netbanking.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Create an order for 'customer_id_101' for item 'BOOK_1' quantity 3, 'BOOK_2' quantity 2, to '222 Cedar Rd', COD.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Place an order for customer 'CUST_PRO', product 'SERVICE_PACK' quantity 1, to '333 Birch Blvd', card payment.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","clean","clean"
"Submitt a new ordr for customer ID cust_123 with two untis of prod_X and one unt of prod_Y, paying by crd.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Proces an onlin purchas for customer cust_001, including product P1 (qty 3) and P2 (qty 1), using UPi paymnt.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Initate an order for usr 'user_A' with itms: product 'item_001' quantity 5, to be shiped to '123 Main St', payment via netbankin.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Crete a custmer order with ID 'CUST_ABC' for prodcts 'PROD_1' (qty 1) and 'PROD_2' (qty 2), cash on delvery.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","typo","typo"
"Yo, hook me up with an order for cust_123, 2 of prod_X, 1 of prod_Y, pay with plastic.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","slang","slang"
"Gotta get an order in for cust_001, P1 (x3) and P2 (x1), UPI it.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","slang","slang"
"Lemme get an order for 'user_A', 5 of 'item_001', send it to '123 Main St', bank transfer.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","slang","slang"
"Simulate order creation for customer 'test_cust', product 'test_prod_A' quantity 1, using card payment. Do not persist.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","testing","testing"
"Dry run a new order for 'temp_user', 2 units of 'virtual_item', shipping to 'test_address', payment via UPI. Validate only.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","testing","testing"
"Order cust_123, prod_X qty 1, card.","Create_Customer_Order","/v1/orders","POST","{}","{""status"": ""success""}","valid","edge_case","edge_case"
