"query","api","endpoint","method","request","expected_response","scenario_type","test_category","notes"
"Make a new purrchase for a customer using their saved card token.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_112233"", ""items"": [{""product_id"": ""prod_GHI012"", ""quantity"": 4}], ""shipping_address"": {""line1"": ""101, Marine Drive"", ""city"": ""Mumbai"", ""state"": ""MH"", ""postal_code"": ""400020"", ""country"": ""IN""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_visa_4242""}, ""notes"": ""Repeat order. Please ensure quick delivery.""}","{""order_id"": ""ord_20251201_0020"", ""status"": ""created"", ""message"": ""Order created and payment authorized."", ""total_amount"": 2000, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-05""}","valid","typo","Typo in 'purchase'. A repeat order for an existing customer."
"A user wants to buy a single item and pay on delivery.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_AHM01"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""B-20, Satellite"", ""city"": ""Ahmedabad"", ""state"": ""GJ"", ""postal_code"": ""380015"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""order_id"": ""ord_20251201_0021"", ""status"": ""processing"", ""message"": ""Order created successfully. Payment to be collected on delivery."", ""total_amount"": 601, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-06""}","valid","valid_flow","Minimalistic valid COD order."
"Order creation with UPI payment for an address in Noida.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_UP16"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 3}], ""shipping_address"": {""line1"": ""Sector 62"", ""line2"": ""Near Metro Station"", ""city"": ""Noida"", ""state"": ""UP"", ""postal_code"": ""201301"", ""country"": ""IN""}, ""payment"": {""method"": ""upi"", ""upi_id"": ""anotheruser@ybl""}}","{""order_id"": ""ord_20251201_0022"", ""status"": ""pending_payment"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""total_amount"": 2997, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-04""}","valid","valid_flow","Valid UPI order with a two-line address."
"Place an order for a customer and charge in EUR.","Create_Customer_Order","/v1/orders?currency=EUR","POST","{""customer_id"": ""cust_DE567"", ""items"": [{""product_id"": ""prod_LMN456"", ""quantity"": 2}, {""product_id"": ""prod_GHI012"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""Kurf\u00fcrstendamm 21"", ""city"": ""Berlin"", ""state"": ""BE"", ""postal_code"": ""10719"", ""country"": ""DE""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_visa_de_9876""}}","{""order_id"": ""ord_20251201_0023"", ""status"": ""created"", ""message"": ""Order created and payment authorized."", ""total_amount"": 22.5, ""currency"": ""EUR"", ""estimated_delivery"": ""2025-12-11""}","valid","valid_flow","Valid international order with EUR currency override."
"A customer is ordering several items and will pay by netbanking.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_998877"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 1}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}, {""product_id"": ""prod_PQR789"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""789, T. Nagar"", ""city"": ""Chennai"", ""state"": ""TN"", ""postal_code"": ""600017"", ""country"": ""IN""}, ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""nb_SBI_54321""}}","{""order_id"": ""ord_20251201_0024"", ""status"": ""pending_payment"", ""message"": ""Order created. Please complete payment via NetBanking."", ""total_amount"": 2199, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-08""}","valid","valid_flow","Valid order with multiple distinct items using NetBanking."
"Process a new order with a card payment and a long note from the customer.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_445566"", ""items"": [{""product_id"": ""prod_LMN456"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""22B, Koramangala 5th Block"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""postal_code"": ""560095"", ""country"": ""IN""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_visa_4242""}, ""notes"": ""This is a gift for a special occasion. Please ensure the packaging is discreet and there is no price tag on the item. If possible, deliver between 2 PM and 4 PM.""}","{""order_id"": ""ord_20251201_0025"", ""status"": ""created"", ""message"": ""Order created and payment authorized."", ""total_amount"": 700, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-07""}","valid","valid_flow","Tests a valid order with a long string in the optional 'notes' field."
"Create an order with an idempotency key to prevent duplicates.","Create_Customer_Order","/v1/orders","POST","{""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123"", ""X-Request-ID"": ""a1b2c3d4-e5f6-7890-1234-567890abcdef""}, ""body"": {""customer_id"": ""cust_IDEM01"", ""items"": [{""product_id"": ""prod_IDEM_A"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1 Idempotency Lane"", ""city"": ""Retryville"", ""state"": ""ST"", ""postal_code"": ""12345"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}}","{""order_id"": ""ord_20251201_0026"", ""status"": ""processing"", ""message"": ""Order created successfully. Payment to be collected on delivery."", ""total_amount"": 100, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-09""}","valid","valid_flow","Valid order using the optional X-Request-ID header for idempotency."
"Submit order with a different customer ID and payment method.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_unique_789"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 2}], ""shipping_address"": {""line1"": ""456 Oak Avenue"", ""city"": ""Jaipur"", ""state"": ""RJ"", ""postal_code"": ""302017"", ""country"": ""IN""}, ""payment"": {""method"": ""upi"", ""upi_id"": ""new.customer@icici""}}","{""order_id"": ""ord_20251201_0027"", ""status"": ""pending_payment"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""total_amount"": 1202, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-05""}","valid","valid_flow","Another standard valid case to increase dataset diversity."
"A customer is buying a high-quantity of a single item via COD.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_BULK01"", ""items"": [{""product_id"": ""prod_GHI012"", ""quantity"": 50}], ""shipping_address"": {""line1"": ""Warehouse 7, Industrial Area"", ""city"": ""Ludhiana"", ""state"": ""PB"", ""postal_code"": ""141003"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""order_id"": ""ord_20251201_0028"", ""status"": ""processing"", ""message"": ""Order created successfully. Payment to be collected on delivery."", ""total_amount"": 25000, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-08""}","valid","valid_flow","Tests a valid order with a high quantity, checking for potential logic limits."
"Place an order with a card and an address containing special characters like O'Connell.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_IRL01"", ""items"": [{""product_id"": ""prod_PQR789"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""10 O'Connell Street Upper"", ""city"": ""Dublin"", ""state"": ""D"", ""postal_code"": ""D01 F5P2"", ""country"": ""IE""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_visa_ie_1234""}}","{""order_id"": ""ord_20251201_0029"", ""status"": ""created"", ""message"": ""Order created and payment authorized."", ""total_amount"": 15.0, ""currency"": ""EUR"", ""estimated_delivery"": ""2025-12-15""}","valid","valid_flow","This is a valid case that also tests handling of special characters in string fields."
"Create an order with exactly one item in the cart.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_MIN01"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1 Minimalist Way"", ""city"": ""Simplicity"", ""state"": ""ST"", ""postal_code"": ""10101"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""order_id"": ""ord_20251202_0001"", ""status"": ""processing"", ""message"": ""Order created successfully. Payment to be collected on delivery."", ""total_amount"": 999, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-08""}","edge","boundary","Tests the 'minItems: 1' constraint for the 'items' array."
"Create an order where the quantity of an item is the minimum allowed value, which is 1.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_MIN02"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1 Quantity Court"", ""city"": ""Unitville"", ""state"": ""ST"", ""postal_code"": ""10102"", ""country"": ""IN""}, ""payment"": {""method"": ""upi"", ""upi_id"": ""min@upi""}}","{""order_id"": ""ord_20251202_0002"", ""status"": ""pending_payment"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""total_amount"": 601, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-08""}","edge","boundary","Tests the 'minimum: 1' constraint for the 'quantity' field."
"Submit an order where the optional notes field is explicitly set to null.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_NULL01"", ""items"": [{""product_id"": ""prod_PQR789"", ""quantity"": 2}], ""shipping_address"": {""line1"": ""123 Null Street"", ""city"": ""Void City"", ""state"": ""VC"", ""postal_code"": ""00000"", ""country"": ""IN""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_visa_null""}, ""notes"": null}","{""order_id"": ""ord_20251202_0003"", ""status"": ""created"", ""message"": ""Order created and payment authorized."", ""total_amount"": 1198, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-09""}","edge","boundary","Tests the handling of an explicit null value for an optional field."
"Place an order where the optional shipping address line2 is null.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_NULL02"", ""items"": [{""product_id"": ""prod_LMN456"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""Main Building Only"", ""line2"": null, ""city"": ""Singular Town"", ""state"": ""ST"", ""postal_code"": ""20202"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""order_id"": ""ord_20251202_0004"", ""status"": ""processing"", ""message"": ""Order created successfully. Payment to be collected on delivery."", ""total_amount"": 700, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-07""}","edge","boundary","Tests explicit null for the optional 'line2' address field."
"Test order creation with an empty string for the optional notes field.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_EMPTY01"", ""items"": [{""product_id"": ""prod_GHI012"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""45 Empty Lane"", ""city"": ""Blankville"", ""state"": ""BV"", ""postal_code"": ""30303"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}, ""notes"": """"}","{""order_id"": ""ord_20251202_0005"", ""status"": ""processing"", ""message"": ""Order created successfully. Payment to be collected on delivery."", ""total_amount"": 500, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-08""}","edge","boundary","Tests the handling of an empty string for an optional field."
"Verify a valid order using the simulation mode.","Create_Customer_Order","/v1/orders?simulate=true","POST","{""customer_id"": ""cust_SIM01"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}], ""shipping_address"": {""line1"": ""1 Test Avenue"", ""city"": ""Sandbox City"", ""state"": ""TS"", ""postal_code"": ""99999"", ""country"": ""IN""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_sim_1234""}}","{""simulation"": true, ""valid"": true, ""details"": {""total_amount"": 1998, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-09""}}","edge","valid_flow","Tests the simulation feature for a successful validation without creating an order."
"Run a simulation for an order that has insufficient stock for an item.","Create_Customer_Order","/v1/orders?simulate=true","POST","{""customer_id"": ""cust_SIM02"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 999}], ""shipping_address"": {""line1"": ""2 Test Street"", ""city"": ""Sandbox City"", ""state"": ""TS"", ""postal_code"": ""99999"", ""country"": ""IN""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_sim_5678""}}","{""simulation"": true, ""valid"": false, ""errors"": [""Insufficient stock for product prod_XYZ789. Available: 50, requested: 999""]}","edge","error_case","Tests the simulation feature for a validation failure due to stock issues."
"Create an order with a very long but valid address line.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_LONG01"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""The Big Mansion on the Hill, Apartment Number 12345, Block C, Next to the Very Old and Famous Historical Landmark Building, North-West Corner"", ""city"": ""Panvel"", ""state"": ""MH"", ""postal_code"": ""410206"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""order_id"": ""ord_20251202_0006"", ""status"": ""processing"", ""message"": ""Order created successfully. Payment to be collected on delivery."", ""total_amount"": 999, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-10""}","edge","boundary","Tests system handling of unusually long (but valid) string inputs."
"Attempt to create an order with a missing customer_id.","Create_Customer_Order","/v1/orders","POST","{""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""123 Error Lane"", ""city"": ""Fail City"", ""state"": ""FC"", ""postal_code"": ""12345"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""error"": ""Validation Error"", ""details"": [""'customer_id' is a required property""]}","extreme","error_case","Error case: missing a top-level required field 'customer_id'."
"Try to place an order with an empty items array.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_ERR01"", ""items"": [], ""shipping_address"": {""line1"": ""123 Error Lane"", ""city"": ""Fail City"", ""state"": ""FC"", ""postal_code"": ""12345"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""error"": ""Validation Error"", ""details"": [""'/items' must contain at least 1 item""]}","extreme","error_case","Error case: violating the 'minItems: 1' constraint for the 'items' array."
"Attempt to create an order where an item has a quantity of zero.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_ERR02"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 0}], ""shipping_address"": {""line1"": ""123 Error Lane"", ""city"": ""Fail City"", ""state"": ""FC"", ""postal_code"": ""12345"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""error"": ""Validation Error"", ""details"": [""'/items/0/quantity' must be greater than or equal to 1""]}","extreme","error_case","Error case: violating the 'minimum: 1' constraint for item quantity."
"Create an order with card payment but forget to include the card_token.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_ERR03"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""123 Error Lane"", ""city"": ""Fail City"", ""state"": ""FC"", ""postal_code"": ""12345"", ""country"": ""IN""}, ""payment"": {""method"": ""card""}}","{""error"": ""Validation Error"", ""details"": [""'/payment' must have required property 'card_token' when 'method' is 'card'""]}","extreme","error_case","Error case: violating the conditional schema for card payments."
"Try to create an order with an invalid payment method.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_ERR04"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""123 Error Lane"", ""city"": ""Fail City"", ""state"": ""FC"", ""postal_code"": ""12345"", ""country"": ""IN""}, ""payment"": {""method"": ""paypal""}}","{""error"": ""Validation Error"", ""details"": [""'/payment/method' must be one of the following: 'card', 'netbanking', 'upi', 'cod'""]}","extreme","error_case","Error case: using a value not in the enum for 'payment.method'."
"Submit a request with an extra field not defined in the schema.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_ERR05"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""123 Error Lane"", ""city"": ""Fail City"", ""state"": ""FC"", ""postal_code"": ""12345"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}, ""discount_code"": ""EXTRA10""}","{""error"": ""Validation Error"", ""details"": [""Additional properties are not allowed ('discount_code' was unexpected)""]}","extreme","error_case","Error case: violating 'additionalProperties: false' by adding an undefined field."
"Attempt to create an order with a string value for quantity.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_ERR06"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": ""1""}], ""shipping_address"": {""line1"": ""123 Error Lane"", ""city"": ""Fail City"", ""state"": ""FC"", ""postal_code"": ""12345"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""error"": ""Validation Error"", ""details"": [""'/items/0/quantity' must be an integer""]}","extreme","error_case","Error case: providing the wrong data type for a field (string instead of integer)."
"Try to create an order without a shipping address.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_ERR07"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 1}], ""payment"": {""method"": ""cod""}}","{""error"": ""Validation Error"", ""details"": [""'shipping_address' is a required property""]}","extreme","error_case","Error case: missing the required 'shipping_address' object."
"Create order with UPI payment but no upi_id provided.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_ERR08"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""123 Error Lane"", ""city"": ""Fail City"", ""state"": ""FC"", ""postal_code"": ""12345"", ""country"": ""IN""}, ""payment"": {""method"": ""upi""}}","{""error"": ""Validation Error"", ""details"": [""'/payment' must have required property 'upi_id' when 'method' is 'upi'""]}","extreme","error_case","Error case: violating the conditional schema for UPI payments."
"Attempt to place an order with a missing postal code in the shipping addres.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_ERR09"", ""items"": [{""product_id"": ""prod_PQR789"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""123 Incomplete Street"", ""city"": ""Partial City"", ""state"": ""PC"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""error"": ""Validation Error"", ""details"": [""'/shipping_address' must have required property 'postal_code'""]}","extreme","error_case","Error case: missing a required field within a nested object."
"Place an ordr with a country code that is too short.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_EDGE01"", ""items"": [{""product_id"": ""prod_GHI012"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1 Short Street"", ""city"": ""Brevity"", ""state"": ""BR"", ""postal_code"": ""123"", ""country"": ""I""}, ""payment"": {""method"": ""cod""}}","{""error"": ""Validation Error"", ""details"": [""'/shipping_address/country' must be at least 2 characters long""]}","edge","boundary","Typo in query. Tests minLength constraint on the country code."
"Create an order where the product_id is an empty string.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_EDGE02"", ""items"": [{""product_id"": """", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1 Empty ID Road"", ""city"": ""Nullburg"", ""state"": ""NB"", ""postal_code"": ""456"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""error"": ""Validation Error"", ""details"": [""'/items/0/product_id' must be at least 1 character long""]}","edge","boundary","Tests the minLength constraint on product_id."
"Submit an order where the optional line2 is an empty string.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_EMPTY02"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1 Main Street"", ""line2"": """", ""city"": ""Plainville"", ""state"": ""PV"", ""postal_code"": ""54321"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}","{""order_id"": ""ord_20251202_0007"", ""status"": ""processing"", ""message"": ""Order created successfully. Payment to be collected on delivery."", ""total_amount"": 999, ""currency"": ""INR"", ""estimated_delivery"": ""2025-12-09""}","edge","boundary","Tests handling of an empty string for the optional 'line2' field."
"Create an order with a postal code containing letters and numbers.","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_UK01"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 2}], ""shipping_address"": {""line1"": ""221B Baker Street"", ""city"": ""London"", ""state"": ""LDN"", ""postal_code"": ""NW1 6XE"", ""country"": ""GB""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_visa_uk_6789""}}","{""order_id"": ""ord_20251202_0008"", ""status"": ""created"", ""message"": ""Order created and payment authorized."", ""total_amount"": 15.0, ""currency"": ""GBP"", ""estimated_delivery"": ""2025-12-12""}","edge","valid_flow","Tests a valid order with an alphanumeric postal code, common in some countries."
