"query","api","endpoint","method","request","expected_response","scenario_type","test_category","notes"
"Create order with an invalid payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""invalid"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid payment method""}}","edge","error_case","Test case to verify order creation fails with an invalid payment method"
"Create order with a null payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": null, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Payment method is required""}}","edge","error_case","Test case to verify order creation fails with a null payment method"
"Create order with an empty customer ID","Create_Customer_Order","/v1/orders","POST","{""customer_id"": """", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Customer ID is required""}}","edge","error_case","Test case to verify order creation fails with an empty customer ID"
"Create order with a null customer ID","Create_Customer_Order","/v1/orders","POST","{""customer_id"": null, ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Customer ID is required""}}","edge","error_case","Test case to verify order creation fails with a null customer ID"
"Create order with an invalid customer ID","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""invalid"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid customer ID""}}","edge","error_case","Test case to verify order creation fails with an invalid customer ID"
"Create order with a null shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": null}","{""status"": ""failure"", ""data"": {""error"": ""Shipping address is required""}}","edge","error_case","Test case to verify order creation fails with a null shipping address"
"Create order with an empty shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {}}","{""status"": ""failure"", ""data"": {""error"": ""Shipping address is required""}}","edge","error_case","Test case to verify order creation fails with an empty shipping address"
"Create order with an invalid shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""invalid"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid shipping address""}}","edge","error_case","Test case to verify order creation fails with an invalid shipping address"
"Create order with a null payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": null, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Payment method is required""}}","edge","error_case","Test case to verify order creation fails with a null payment method"
"Create order with an empty payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Payment method is required""}}","edge","error_case","Test case to verify order creation fails with an empty payment method"
"Create order with an invalid payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""invalid"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid payment method""}}","edge","error_case","Test case to verify order creation fails with an invalid payment method"
"Create order with a large number of items","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1000},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":500}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""success"", ""data"": {""order_id"": ""ord_20251129_0007""}}","edge","boundary","Test case to verify order creation with a large number of items"
"Create order with a small number of items","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""success"", ""data"": {""order_id"": ""ord_20251129_0008""}}","edge","boundary","Test case to verify order creation with a small number of items"
"Create order with a large payment amount","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":10},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":10}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""success"", ""data"": {""order_id"": ""ord_20251129_0009""}}","edge","boundary","Test case to verify order creation with a large payment amount"
"Create order with a small payment amount","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""success"", ""data"": {""order_id"": ""ord_20251129_0010""}}","edge","boundary","Test case to verify order creation with a small payment amount"
"Create order with a long shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""line2"": ""456 Elm St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""success"", ""data"": {""order_id"": ""ord_20251129_0011""}}","edge","boundary","Test case to verify order creation with a long shipping address"
"Create order with a null shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": null}","{""status"": ""failure"", ""data"": {""error"": ""Shipping address is required""}}","edge","error_case","Test case to verify order creation fails with a null shipping address"
"Create order with an empty payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Payment method is required""}}","edge","error_case","Test case to verify order creation fails with an empty payment method"
"Create order with an invalid payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""invalid"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid payment method""}}","edge","error_case","Test case to verify order creation fails with an invalid payment method"
"Create order with a null payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": null, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Payment method is required""}}","edge","error_case","Test case to verify order creation fails with a null payment method"
"Create order with an empty customer ID","Create_Customer_Order","/v1/orders","POST","{""customer_id"": """", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Customer ID is required""}}","edge","error_case","Test case to verify order creation fails with an empty customer ID"
"Create order with a null customer ID","Create_Customer_Order","/v1/orders","POST","{""customer_id"": null, ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Customer ID is required""}}","edge","error_case","Test case to verify order creation fails with a null customer ID"
"Create order with an invalid customer ID","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""invalid"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid customer ID""}}","edge","error_case","Test case to verify order creation fails with an invalid customer ID"
"Create order with a null shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": null}","{""status"": ""failure"", ""data"": {""error"": ""Shipping address is required""}}","edge","error_case","Test case to verify order creation fails with a null shipping address"
"Create order with an empty shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {}}","{""status"": ""failure"", ""data"": {""error"": ""Shipping address is required""}}","edge","error_case","Test case to verify order creation fails with an empty shipping address"
"Create order with an invalid shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""invalid"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid shipping address""}}","edge","error_case","Test case to verify order creation fails with an invalid shipping address"
"Create order with a null payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": null, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Payment method is required""}}","edge","error_case","Test case to verify order creation fails with a null payment method"
"Create order with an empty payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Payment method is required""}}","edge","error_case","Test case to verify order creation fails with an empty payment method"
"Create order with an invalid payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""invalid"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid payment method""}}","edge","error_case","Test case to verify order creation fails with an invalid payment method"
"Create order with a null customer ID","Create_Customer_Order","/v1/orders","POST","{""customer_id"": null, ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Customer ID is required""}}","edge","error_case","Test case to verify order creation fails with a null customer ID"
"Create order with an invalid customer ID","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""invalid"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid customer ID""}}","edge","error_case","Test case to verify order creation fails with an invalid customer ID"
"Create order with a null shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": null}","{""status"": ""failure"", ""data"": {""error"": ""Shipping address is required""}}","edge","error_case","Test case to verify order creation fails with a null shipping address"
"Create order with an empty shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {}}","{""status"": ""failure"", ""data"": {""error"": ""Shipping address is required""}}","edge","error_case","Test case to verify order creation fails with an empty shipping address"
"Create order with an invalid shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""invalid"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid shipping address""}}","edge","error_case","Test case to verify order creation fails with an invalid shipping address"
"Create order with a null payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": null, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Payment method is required""}}","edge","error_case","Test case to verify order creation fails with a null payment method"
"Create order with an empty payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Payment method is required""}}","edge","error_case","Test case to verify order creation fails with an empty payment method"
"Create order with an invalid payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""invalid"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid payment method""}}","edge","error_case","Test case to verify order creation fails with an invalid payment method"
"Create order with a null customer ID","Create_Customer_Order","/v1/orders","POST","{""customer_id"": null, ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Customer ID is required""}}","edge","error_case","Test case to verify order creation fails with a null customer ID"
"Create order with an invalid customer ID","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""invalid"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}}","{""status"": ""failure"", ""data"": {""error"": ""Invalid customer ID""}}","edge","error_case","Test case to verify order creation fails with an invalid customer ID"
"Create order with a null shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123456"", ""items"": ""[{\""product_id\"":\""prod_ABC123\"",\""quantity\"":1},{\""product_id\"":\""prod_XYZ789\"",\""quantity\"":1}]"", ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": null}","{""status"": ""failure"", ""data"": {""error"": ""Shipping address is required""}}","edge","error_case","Test case to verify order creation fails with a null shipping address"
