"query","api","endpoint","method","request","expected_response","scenario_type","test_category","notes"
"Place subscription renewal order for cust_8001, netbanking.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_SUB001""}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""bank_id_ICICI""}, ""customer_id"": ""cust_8001"", ""shipping_address"": {""city"": ""Bhopal"", ""line1"": ""E-5 Arera Colony"", ""state"": ""MP"", ""country"": ""IN"", ""postal_code"": ""462016""}, ""notes"": ""Monthly subscription renewal.""}}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0008"", ""total_amount"": 999, ""estimated_delivery"": ""2025-12-05""}","valid","valid_flow","Valid order for a subscription product with netbanking and a note."
"Submit order for cust_9001, single item, UPI, specific delivery instructions.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_FOOD01""}], ""payment"": {""method"": ""upi"", ""upi_id"": ""deliveryboy@okbank""}, ""customer_id"": ""cust_9001"", ""shipping_address"": {""city"": ""Goa"", ""line1"": ""H. No. 10, Calangute"", ""state"": ""GA"", ""country"": ""IN"", ""postal_code"": ""403516""}, ""notes"": ""Please leave at front desk.""}}","{""status"": ""pending_payment"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0009"", ""total_amount"": 350, ""estimated_delivery"": ""2025-12-07""}","valid","valid_flow","Valid order with UPI and specific delivery notes."
"Create bulk order for cust_1000, 50 units of prod_BULK01, COD.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 50, ""product_id"": ""prod_BULK01""}], ""payment"": {""method"": ""cod""}, ""customer_id"": ""cust_1000"", ""shipping_address"": {""city"": ""Surat"", ""line1"": ""Diamond Plaza, Varachha"", ""state"": ""GJ"", ""country"": ""IN"", ""postal_code"": ""395006""}}}","{""status"": ""created"", ""message"": ""Order created, awaiting cash on delivery."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0010"", ""total_amount"": 5000, ""estimated_delivery"": ""2025-12-10""}","valid","valid_flow","Valid bulk order with COD."
"Simulate a large card payment order for cust_1100, multiple items.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {""simulate"": ""true""}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 2, ""product_id"": ""prod_LUX01""}, {""quantity"": 1, ""product_id"": ""prod_LUX02""}, {""quantity"": 3, ""product_id"": ""prod_LUX03""}], ""payment"": {""method"": ""card"", ""card_token"": ""tok_platinum_test""}, ""customer_id"": ""cust_1100"", ""shipping_address"": {""city"": ""Chandigarh"", ""line1"": ""Sector 17, Main Market"", ""state"": ""CH"", ""country"": ""IN"", ""postal_code"": ""160017""}}}","{""valid"": true, ""message"": ""Order simulation successful."", ""simulation"": true, ""total_amount"": 15000}","valid","valid_flow","Valid simulation for a larger, multi-item order."
"Create order for cust_1200, single item, UPI, no line2, simulate=false.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {""simulate"": ""false""}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_SPORT01""}], ""payment"": {""method"": ""upi"", ""upi_id"": ""sportsfan@pay""}, ""customer_id"": ""cust_1200"", ""shipping_address"": {""city"": ""Nagpur"", ""line1"": ""Wardha Road"", ""line2"": null, ""state"": ""MH"", ""country"": ""IN"", ""postal_code"": ""440012""}}}","{""status"": ""pending_payment"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0011"", ""total_amount"": 850, ""estimated_delivery"": ""2025-12-07""}","valid","valid_flow","Valid order, explicit simulate=false, UPI payment, null line2."
"New order, cust_1300, product prod_PET01, quantity 2, netbanking.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 2, ""product_id"": ""prod_PET01""}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""bank_id_SBI""}, ""customer_id"": ""cust_1300"", ""shipping_address"": {""city"": ""Indore"", ""line1"": ""Scheme No. 78, Part-II"", ""state"": ""MP"", ""country"": ""IN"", ""postal_code"": ""452010""}}}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0012"", ""total_amount"": 1100, ""estimated_delivery"": ""2025-12-06""}","valid","valid_flow","Valid order with two units of a product, netbanking."
"Process a gift order for cust_1400, COD, special notes.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_GIFT01""}], ""payment"": {""method"": ""cod""}, ""customer_id"": ""cust_1400"", ""shipping_address"": {""city"": ""Ranchi"", ""line1"": ""Main Road, Doranda"", ""state"": ""JH"", ""country"": ""IN"", ""postal_code"": ""834002""}, ""notes"": ""Gift wrap and add a card: 'Happy Birthday!'""}}","{""status"": ""created"", ""message"": ""Order created, awaiting cash on delivery."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0013"", ""total_amount"": 600, ""estimated_delivery"": ""2025-12-09""}","valid","valid_flow","Valid COD order with specific gift notes."
"Simulate a small order for cust_1500, card payment, minimal address.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {""simulate"": ""true""}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_MINI01""}], ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242""}, ""customer_id"": ""cust_1500"", ""shipping_address"": {""city"": ""Patna"", ""line1"": ""Boring Road"", ""state"": ""BR"", ""country"": ""IN"", ""postal_code"": ""800001""}}}","{""valid"": true, ""message"": ""Order simulation successful."", ""simulation"": true, ""total_amount"": 250}","valid","valid_flow","Valid simulation order with minimal address details (no line2)."
"Place order for cust_1600, multiple items, UPI, short note.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_ART01""}, {""quantity"": 1, ""product_id"": ""prod_ART02""}], ""payment"": {""method"": ""upi"", ""upi_id"": ""artist@upi""}, ""customer_id"": ""cust_1600"", ""shipping_address"": {""city"": ""Bhubaneswar"", ""line1"": ""Unit 8, Nayapalli"", ""state"": ""OD"", ""country"": ""IN"", ""postal_code"": ""751012""}, ""notes"": ""Fragile items.""}}","{""status"": ""pending_payment"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0014"", ""total_amount"": 1800, ""estimated_delivery"": ""2025-12-08""}","valid","valid_flow","Valid order with multiple items, UPI, and a short note."
"New order for cust_1700, two of prod_HOME01, netbanking, simulate=true.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {""simulate"": ""true""}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 2, ""product_id"": ""prod_HOME01""}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""bank_id_PNB""}, ""customer_id"": ""cust_1700"", ""shipping_address"": {""city"": ""Guwahati"", ""line1"": ""GS Road, Bhangagarh"", ""state"": ""AS"", ""country"": ""IN"", ""postal_code"": ""781005""}}}","{""valid"": true, ""message"": ""Order simulation successful."", ""simulation"": true, ""total_amount"": 2200}","valid","valid_flow","Valid simulation order with netbanking."
"I need to make an order for cust_1800, just one item, COD please.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_OUTDR01""}], ""payment"": {""method"": ""cod""}, ""customer_id"": ""cust_1800"", ""shipping_address"": {""city"": ""Dehradun"", ""line1"": ""Rajpur Road"", ""state"": ""UK"", ""country"": ""IN"", ""postal_code"": ""248001""}}}","{""status"": ""created"", ""message"": ""Order created, awaiting cash on delivery."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0015"", ""total_amount"": 1500, ""estimated_delivery"": ""2025-12-08""}","valid","valid_flow","Valid COD order with casual query."
"Create order for cust_1900, single item, card payment, no line2, simulate=true.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {""simulate"": ""true""}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_KIDS01""}], ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_visa""}, ""customer_id"": ""cust_1900"", ""shipping_address"": {""city"": ""Mysuru"", ""line1"": ""Dewan's Road"", ""line2"": null, ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""570001""}}}","{""valid"": true, ""message"": ""Order simulation successful."", ""simulation"": true, ""total_amount"": 700}","valid","valid_flow","Valid simulation order with card payment and null line2."
"Submit order for cust_2000, two items, UPI, with notes.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_GRDN01""}, {""quantity"": 1, ""product_id"": ""prod_GRDN02""}], ""payment"": {""method"": ""upi"", ""upi_id"": ""gardener@upi""}, ""customer_id"": ""cust_2000"", ""shipping_address"": {""city"": ""Coimbatore"", ""line1"": ""RS Puram"", ""state"": ""TN"", ""country"": ""IN"", ""postal_code"": ""641002""}, ""notes"": ""Handle with care, plants inside.""}}","{""status"": ""pending_payment"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0016"", ""total_amount"": 1200, ""estimated_delivery"": ""2025-12-08""}","valid","valid_flow","Valid order with multiple items, UPI, and detailed notes."
"New order request for cust_2100, prod_BEAUTY01, quantity 3, netbanking.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 3, ""product_id"": ""prod_BEAUTY01""}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""bank_id_AXIS""}, ""customer_id"": ""cust_2100"", ""shipping_address"": {""city"": ""Visakhapatnam"", ""line1"": ""MVP Colony"", ""state"": ""AP"", ""country"": ""IN"", ""postal_code"": ""530017""}}}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0017"", ""total_amount"": 1800, ""estimated_delivery"": ""2025-12-07""}","valid","valid_flow","Valid order with three units of a product, netbanking."
"Create order for cust_2200, one item, COD, simulate=true.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {""simulate"": ""true""}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_PHARMA01""}], ""payment"": {""method"": ""cod""}, ""customer_id"": ""cust_2200"", ""shipping_address"": {""city"": ""Amritsar"", ""line1"": ""Mall Road"", ""state"": ""PB"", ""country"": ""IN"", ""postal_code"": ""143001""}}}","{""valid"": true, ""message"": ""Order simulation successful."", ""simulation"": true, ""total_amount"": 400}","valid","valid_flow","Valid simulation order with COD payment."
"Place an order for cust_2300, multiple items, card payment.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_CLTH01""}, {""quantity"": 1, ""product_id"": ""prod_CLTH02""}, {""quantity"": 1, ""product_id"": ""prod_CLTH03""}], ""payment"": {""method"": ""card"", ""card_token"": ""tok_master_ok""}, ""customer_id"": ""cust_2300"", ""shipping_address"": {""city"": ""Varanasi"", ""line1"": ""Assi Ghat"", ""state"": ""UP"", ""country"": ""IN"", ""postal_code"": ""221005""}}}","{""items"": [{""price"": 800, ""quantity"": 1, ""product_id"": ""prod_CLTH01""}, {""price"": 1200, ""quantity"": 1, ""product_id"": ""prod_CLTH02""}, {""price"": 600, ""quantity"": 1, ""product_id"": ""prod_CLTH03""}], ""status"": ""created"", ""message"": ""Order created and payment authorized."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0018"", ""total_amount"": 2600, ""estimated_delivery"": ""2025-12-09""}","valid","valid_flow","Valid order with three distinct items and card payment."
"Order for cust_2400, two of prod_BAG01, UPI, line2 is present.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 2, ""product_id"": ""prod_BAG01""}], ""payment"": {""method"": ""upi"", ""upi_id"": ""baglover@upi""}, ""customer_id"": ""cust_2400"", ""shipping_address"": {""city"": ""Panaji"", ""line1"": ""10, Miramar Beach Rd"", ""line2"": ""Near Hotel"", ""state"": ""GA"", ""country"": ""IN"", ""postal_code"": ""403001""}}}","{""status"": ""pending_payment"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0019"", ""total_amount"": 2000, ""estimated_delivery"": ""2025-12-07""}","valid","valid_flow","Valid order with UPI and line2 present in address."
"New order, cust_2500, prod_MUSIC01, qty 1, netbanking, simulate=true.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {""simulate"": ""true""}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_MUSIC01""}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""bank_id_YES""}, ""customer_id"": ""cust_2500"", ""shipping_address"": {""city"": ""Thiruvananthapuram"", ""line1"": ""Kowdiar"", ""state"": ""KL"", ""country"": ""IN"", ""postal_code"": ""695003""}}}","{""valid"": true, ""message"": ""Order simulation successful."", ""simulation"": true, ""total_amount"": 1100}","valid","valid_flow","Valid simulation order with netbanking."
"Place order for cust_2600, two prod_FURN01, COD, specific notes.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 2, ""product_id"": ""prod_FURN01""}], ""payment"": {""method"": ""cod""}, ""customer_id"": ""cust_2600"", ""shipping_address"": {""city"": ""Jodhpur"", ""line1"": ""Pal Road"", ""state"": ""RJ"", ""country"": ""IN"", ""postal_code"": ""342008""}, ""notes"": ""Heavy item, two-person delivery required.""}}","{""status"": ""created"", ""message"": ""Order created, awaiting cash on delivery."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0020"", ""total_amount"": 8000, ""estimated_delivery"": ""2025-12-12""}","valid","valid_flow","Valid COD order for a heavy item with specific delivery notes."
"Create order for cust_2700, single prod_BOOK01, card payment.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_BOOK01""}], ""payment"": {""method"": ""card"", ""card_token"": ""tok_visa_success""}, ""customer_id"": ""cust_2700"", ""shipping_address"": {""city"": ""Agra"", ""line1"": ""Fatehabad Road"", ""state"": ""UP"", ""country"": ""IN"", ""postal_code"": ""282001""}}}","{""items"": [{""price"": 300, ""quantity"": 1, ""product_id"": ""prod_BOOK01""}], ""status"": ""created"", ""message"": ""Order created and payment authorized."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0021"", ""total_amount"": 300, ""estimated_delivery"": ""2025-12-06""}","valid","valid_flow","Valid order for a single book with card payment."
"Simulate an order for cust_2800, two prod_ELECTRONIC01, UPI, no line2.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {""simulate"": ""true""}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 2, ""product_id"": ""prod_ELECTRONIC01""}], ""payment"": {""method"": ""upi"", ""upi_id"": ""techbuyer@okicici""}, ""customer_id"": ""cust_2800"", ""shipping_address"": {""city"": ""Gwalior"", ""line1"": ""Lashkar"", ""line2"": null, ""state"": ""MP"", ""country"": ""IN"", ""postal_code"": ""474001""}}}","{""valid"": true, ""message"": ""Order simulation successful."", ""simulation"": true, ""total_amount"": 6000}","valid","valid_flow","Valid simulation order with UPI and null line2."
"Place order for cust_2900, single prod_JEWEL01, netbanking, with notes.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 1, ""product_id"": ""prod_JEWEL01""}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""bank_id_FEDERAL""}, ""customer_id"": ""cust_2900"", ""shipping_address"": {""city"": ""Nashik"", ""line1"": ""Gangapur Road"", ""state"": ""MH"", ""country"": ""IN"", ""postal_code"": ""422013""}, ""notes"": ""High value item, please ensure secure delivery.""}}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0022"", ""total_amount"": 10000, ""estimated_delivery"": ""2025-12-06""}","valid","valid_flow","Valid order for a high-value item with netbanking and security notes."
"Create order for cust_3000, two prod_KITCHEN01, COD.","Create_Customer_Order","/v1/orders","POST","{""query_parameters"": {}, ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""body"": {""items"": [{""quantity"": 2, ""product_id"": ""prod_KITCHEN01""}], ""payment"": {""method"": ""cod""}, ""customer_id"": ""cust_3000"", ""shipping_address"": {""city"": ""Jabalpur"", ""line1"": ""Civil Lines"", ""state"": ""MP"", ""country"": ""IN"", ""postal_code"": ""482001""}}}","{""status"": ""created"", ""message"": ""Order created, awaiting cash on delivery."", ""currency"": ""INR"", ""order_id"": ""ord_20251201_0023"", ""total_amount"": 1400, ""estimated_delivery"": ""2025-12-09""}","valid","valid_flow","Valid COD order for two units of a kitchen product."
